InvoiceNo,CustomerID,Customer basket,Recommended Product,Product description,Probability,Price estimation
536633,14901.0,"['22086', '22909', '22832', '22918', '84380', '22926', '22920', '22916', '22919', '22917', '22921', '22446', '22961', '22301', '22730', '22728', '22960', '22952']",22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.4602040816326531,1.1735204081632653
536634,18041.0,"['22457', '21967', '22094', '21181', '22900', '20676', '21679', '82494L', '21080', '20727', '21210', '22170', '20674', '82582']",82482,WOODEN PICTURE FRAME WHITE FINISH,0.5770653514180024,1.211837237977805
536635,15955.0,"['22759', '21868', '21754', '22840', '22502', '22855', '21429', '22557', '21181', '22114', '21877', '22961', '22112', '21870', '22441', '85152', '21428', '85150', '84375', '84029E']",0,Null,0.0,0.0
536636,15070.0,['22086'],22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.4602040816326531,1.1735204081632653
536637,18041.0,"['22696', '22196', '22659', '22568', '47471', '22653', '22796', '22945', '21212', '16046', '48138', '22560', '84692', '21098', '22198', '22616', '22195', '22733', '85114C', '22921', '85231G', '21328', '22961', '79191C', '22489', '22315', '22911', '22960', '85231B', '22491', '22197', '22652', '22755', '22633', '22918', '22919', '20878', '22917', '22896', '21154', '21326', '20967', '20733', '22867', '22731', '22130', '22768', '85135B', '22920', '22916', '22559', '72818', '22866', '22654', '21914']",0,Null,0.0,0.0
536638,16244.0,"['21313', '21527', '22071', '84836', '22090', '84031A', '22285', '22502', '21429', '84510A', '22188', '21161', '84970L', '20975', '84509A', '84406B', '22210', '20992', '22297', '21533', '22284', '22637', '22499', '47590B', '84031B', '22352', '22318', '51014A', '20974', '21383', '21538', '22131', '22113', '22111', '20982', '22208', '84991', '84032B', '21108', '21380', '47590A', '21158', '21159', '47566B', '21390', '21381', '21216', '20983', '72741', '47599B', '22212', '21041', '21430', '22070', '20750', '84992', '22335', '22469', '85216', '84971S', '22209', '21163', '21537']",22470,HEART OF WICKER LARGE,0.4235171696149844,1.0799687825182103
536639,15111.0,"['21888', '21042', '22865', '22867', '22090', '48111', '22637', '22112', '22866', '84029G', '22961', '21872', '22365', '48138', '22632', '22822']",0,Null,0.0,0.0
536641,12748.0,['22187'],0,Null,0.0,0.0
536643,14390.0,"['22650', '85099B', '22578', '22375', '20969', '22663', '84997D', '84997A', '22374', '20723', '22634', '22385', '22371', '22112', '84997C', '20967', '22662', '21870', '85136A', '22372', '22110', '84997B', '22418', '20970', '21479', '22579']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
536663,16546.0,"['22867', '22633', '22737', '22632', '22952', '22910']",22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.6470588235294118,1.65
536667,15260.0,"['22086', '84347', '21741', '21738', '22601', '21217', '22594', '22423', '22602', '79321', '21739', '22576', '22574', '22910', '22579', '22595']",0,Null,0.0,0.0
536670,15260.0,['22469'],22470,HEART OF WICKER LARGE,0.4235171696149844,1.0799687825182103
536671,13305.0,"['22740', '22465', '22855', '21385', '85061W']",0,Null,0.0,0.0
536672,14491.0,"['21288', '20749', '22812', '22729']",0,Null,0.0,0.0
536673,14060.0,"['22909', '21803', '21801', '40016', '21014', '72816', '21791', '22491']",0,Null,0.0,0.0
536674,15923.0,"['22650', '16235', '21161', '47591B', '22964', '21364', '84755', '22195', '48173C', '84509G', '22131', '21064', '22202', '20986', '85038', '47591D', '22501', '22367', '20832', '21034', '84341B']",0,Null,0.0,0.0
536676,16752.0,"['22759', '22595', '22969', '22797', '22442', '22168', '21563', '21769', '84846A']",0,Null,0.0,0.0
536681,17287.0,"['84406B', '22906', '22633', '22867', '22294', '21584', '21586', '21588', '22866', '22988', '22423', '22295', '84879']",0,Null,0.0,0.0
536685,17850.0,"['84406B', '21068', '22752', '37370', '22411', '82486', '82483', '82494L', '21730', '84029G', '85123A', '21871', '71053', '82482', '21071', '22803', '84029E']",85099B,JUMBO BAG RED RETROSPOT,0.5012658227848101,0.8270886075949366
536688,17850.0,"['22632', '22633']",0,Null,0.0,0.0
536690,17850.0,"['84406B', '21068', '37370', '22752', '22411', '82486', '82483', '22803', '21730', '84029G', '85123A', '21871', '71053', '82482', '21071', '82494L', '84029E']",85099B,JUMBO BAG RED RETROSPOT,0.5012658227848101,0.8270886075949366
536693,17850.0,"['22632', '22633']",0,Null,0.0,0.0
536698,15363.0,"['22943', '22493', '22457', '21561', '85135B', '22745', '22382', '21249', '22669', '21913', '85227', '22320', '21731', '21743', '20798', '21790']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
536707,12915.0,"['21843', '22626', '22215', '37495', '22938', '22840', '21217', '85132C', '22955', '22423', '85132B', '85132A', '21218']",0,Null,0.0,0.0
536732,15544.0,"['21094', '85049A', '21989', '21207', '21212', '22423', '21988', '22332', '21244', '84997D', '21679', '21213', '21987', '84997A', '21086', '22086', '22437', '21080', '21239', '20674', '20675', '21238', '22316', '21245', '21479', '22910']",0,Null,0.0,0.0
536733,15738.0,"['20975', '21094', '22083', '20677', '47599B', '21080', '22333', '47590B', '84375', '20974', '21206', '20914', '47599A', '21086']",0,Null,0.0,0.0
536735,17381.0,['22659'],0,Null,0.0,0.0
536736,17381.0,"['22616', '21791', '21790', '21703', '22555']",0,Null,0.0,0.0
536738,15827.0,"['21843', '22806', '22840', '21217', '20914', '22893', '22841']",0,Null,0.0,0.0
536739,14180.0,"['85064', '21843', '21527', '22849', '22666', '22120', '35004C', '21784', '20750', '22848', '21844', '85159A']",0,Null,0.0,0.0
536740,15827.0,"['22964', '22966', '22969', '22963', '21217', '22961', '22962']",0,Null,0.0,0.0
536741,13117.0,"['84763', '22652', '22457', '22075', '22940', '85049A', '22144', '85049E', '84945', '17090D', '22077', '72127', '17090A', '84879', '72133']",0,Null,0.0,0.0
536742,16916.0,"['22505', '22196', '22659', '22292', '22470', '22451', '84692', '22822', '22379', '22557', '22553', '21584', '84755', '22862', '21213', '22972', '22558', '22450', '84519B', '21211', '84380', '22973', '22086', '22652', '47504H', '21833', '21931', '85127', '22465', '22666', '10124G', '20978', '21922', '22514', '22311', '22988', '21472', '21427', '20914', '22941', '22974', '22768', '22316', '21974', '22312', '22469', '21504', '22349']",22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.4602040816326531,1.1735204081632653
536743,17964.0,"['22653', '22745', '85124B', '22436', '22746', '22554', '85025C', '21851', '22800', '22785', '22729', '90180A', '90175C', '21470', '90178A', '22622', '22986', '21889', '22983', '16012', '84949', '20984', '20828', '22551', '21623', '21731', '21465', '21830', '85135B', '21849', '22654', '85124C', '21914', '21918', '22045']",0,Null,0.0,0.0
536744,14466.0,"['21843', '22367', '21156', '22898', '22839', '21625', '22955', '22423', '47591D', '22956']",0,Null,0.0,0.0
536745,17235.0,"['22737', '22738', '85184C', '21428', '22736', '85177', '21430', '20750', '22077', '20749']",0,Null,0.0,0.0
536746,16510.0,"['22082', '22604', '84946', '22969', '22768', '22169', '84947', '22914', '21258', '21587', '22795', '21259', '22767']",0,Null,0.0,0.0
536747,17802.0,"['22865', '22633', '85049G', '85049A', '85049E', '85049C', '22866', '16156S', '85049H', '22834', '85049F', '22632']",0,Null,0.0,0.0
536748,15107.0,"['22634', '22426', '72760B', '84945', '22191']",0,Null,0.0,0.0
536749,17976.0,"['90082B', '85106', '22472', '22900', '22752', '18097A', '22474', '20969', '21212', '90195B', '22190', '20894', '84347', '21429', '22379', '21416', '20975', '22943', '90185C', '15056N', '90186A', '21710', '84029G', '21417', '20679', '22750', '22633', '90195A', '90204', '22371', '21154', '22343', '90199A', '20967', '20914', '90196A', '22480', '90177C', '22174', '22441', '22569', '35271S', '22867', '21415', '22664', '22866', '22667', '85123A', '90082A', '90081A', '90185B', '84879', '18097C', '21034', '90082D', '84029E']",0,Null,0.0,0.0
536750,17850.0,"['22752', '15056BL', '71053', '84406B', '82486', '84029G', '82494L', '20679', '37370', '82483', '21730', '82482', '22411', '21068', '85123A', '21871', '21071', '22803', '84029E']",85099B,JUMBO BAG RED RETROSPOT,0.5012658227848101,0.8270886075949366
536751,17850.0,"['22632', '22633']",0,Null,0.0,0.0
536752,17850.0,"['22752', '15056BL', '71053', '84406B', '82486', '84029G', '82494L', '20679', '37370', '82483', '21730', '82482', '22411', '21068', '85123A', '21871', '21071', '22803', '84029E']",85099B,JUMBO BAG RED RETROSPOT,0.5012658227848101,0.8270886075949366
536753,17850.0,"['22632', '22633']",0,Null,0.0,0.0
536754,14449.0,"['85185D', '22470', '22327', '22147', '22088', '20760', '21899', '22743', '20981', '21948', '85185B', '21137', '22198', '22977', '22553', '22274', '20971', '21544', '22972', '21911', '20974', '20757', '20727', '22558', '22296', '22197', '22652', '22975', '22633', '21949', '22976', '22383', '22384', '22988', '20967', '20755', '22326', '22150', '21901', '20726', '22867', '22328', '22953', '21902', '22335', '84754', '22570', '22418', '22834', '20759']",22469,HEART OF WICKER SMALL,0.5081148564294632,0.7367665418227216
536759,16781.0,"['82484', '22924', '48111', '48185', '20828', '21781', '84683', '82486', '82494L', '22928', '22183', '21844', '79163', '21745', '21257', '22296', '79164']",82482,WOODEN PICTURE FRAME WHITE FINISH,0.5770653514180024,1.211837237977805
536761,13491.0,"['21527', '21232', '21217', '21155', '21116', '15060B', '47591D']",0,Null,0.0,0.0
536762,16186.0,"['22815', '22969', '22821', '20972', '20971', '21481', '22961', '22726', '20974', '22983', '22727', '22064', '22174', '22865', '21700', '21232', '22985', '85199L', '85014B', '85014A']",0,Null,0.0,0.0
536763,17685.0,"['21313', '22813', '85114A', '21801', '22705', '21326', '22585', '85123A', '20973', '79321', '22576', '21733']",0,Null,0.0,0.0
536769,17581.0,"['22575', '72801D', '20725', '22333', '22380', '21212', '79321', '21210', '22776', '84347', '22909', '22356', '22198', '22729', '22382', '22733', '22862', '22661', '22726', '21735', '20727', '22086', '72801C', '22384', '21080', '20724', '22083', '22084', '22355', '22952', '22910']",22727,ALARM CLOCK BAKELIKE RED ,0.6717363751584284,2.5190114068441067
536771,17581.0,"['22964', '22966', '22969', '22965', '22961', '22558', '22960']",0,Null,0.0,0.0
536777,15732.0,"['20975', '85099F', '85099B', '22940', '21500']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
536778,13138.0,"['21259', '84836', '22149', '22147', '22915', '20969', '20971', '22585', '20967', '21422', '21408', '20970', '15036', '21257']",0,Null,0.0,0.0
536781,17460.0,['22865'],0,Null,0.0,0.0
536782,17567.0,"['21527', '22696', '22774', '21669', '21670', '21539', '22379', '22775', '22198', '21533', '22772', '21258', '22771', '21668', '22197', '22111', '22077', '21672', '22624', '22627', '21673', '22626', '22341', '22469', '20718', '22625', '21671']",22470,HEART OF WICKER LARGE,0.4235171696149844,1.0799687825182103
536783,15061.0,"['22454', '22659', '22534', '22752', '21507', '21500', '48194', '48184', '21212', '84952B', '84347', '84692', '71459', '35001G', '22585', '21498', '22453', '22536', '22630', '22533', '85116', '21499', '21508', '21506', '22629', '22452', '85178', '21673', '22328', '22467', '22075', '20685', '20719', '16237', '21509', '22492', '84952C', '22530']",0,Null,0.0,0.0
536784,15061.0,"['22659', '22534', '22454', '22752', '21212', '84952B', '84347', '71459', '22585', '21498', '22453', '22536', '48187', '22630', '22533', '85116', '21499', '22629', '22452', '21673', '22075', '20685', '20719', '16237', '22530']",0,Null,0.0,0.0
536785,15061.0,"['22659', '84946', '20963', '22423', '20961', '84879']",0,Null,0.0,0.0
536786,15061.0,"['85178', '22617']",0,Null,0.0,0.0
536787,17850.0,"['84406B', '21068', '37370', '22752', '21730', '84029G', '85123A', '21871', '71053', '82482', '21071', '82494L', '84029E']",0,Null,0.0,0.0
536788,15061.0,['22558'],0,Null,0.0,0.0
536789,17850.0,"['22633', '22632']",0,Null,0.0,0.0
536790,17850.0,"['84406B', '21068', '37370', '22752', '82486', '82483', '22803', '21730', '84029G', '85123A', '15056BL', '71053', '82482', '21071', '82494L', '20679', '84029E']",0,Null,0.0,0.0
536791,17850.0,"['22632', '22633']",0,Null,0.0,0.0
536792,15061.0,['22558'],0,Null,0.0,0.0
536793,16203.0,"['22727', '22750', '22568', '21912', '20971', '22725', '22570', '22726', '21914', '22960', '22264']",0,Null,0.0,0.0
536794,13767.0,"['22727', '21314', '22726', '22114']",0,Null,0.0,0.0
536795,15640.0,"['22086', '22865', '21967', '22084', '21982', '22866', '85123A']",22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.4602040816326531,1.1735204081632653
536796,15574.0,"['20752', '22617', '21591', '21354', '22909', '22553', '22977', '21121', '21357', '22635', '20766', '16258A', '22555', '22906', '20668', '21892', '21399', '21714', '21578', '22607', '22561', '21430', '84879', '22952', '22087', '21719', '20979', '22554', '21484', '21393', '22616', '84985A', '21587', '72598', '21967', '22619', '22435', '22077', '21135', '22744', '22174', '22899', '22791', '22974', '84832', '21559', '22181', '20728', '22745', '20751', '21030', '21026', '21328', '22585', '22623', '22972', '21935', '21581', '20977', '21392', '22988', '20724', '21984', '22082', '20719', '21982', '22748', '21577', '22659', '21625', '22376', '84952B', '84347', '22562', '22557', '21327', '22661', '85144', '20665', '21025', '22350', '22634', '22973', '21993', '21398', '22976', '21990', '22636', '22902', '21426', '22328', '21031', '21981', '21268', '21032', '84952C']",20725,LUNCH BAG RED RETROSPOT,0.4751552795031056,0.7840062111801241
536797,16770.0,"['22865', '22633', '22866', '90002D', '20970', '22632']",0,Null,0.0,0.0
536798,17838.0,"['22426', '21174', '21169', '22427', '21899', '48138', '22429', '21175', '21181', '82567', '21877', '21911', '21166', '82578', '21874', '79066K', '22424', '82551', '37370', '21908', '22428', '82552', '21901', '82599', '82583', '21902', '22413', '21900', '82581']",0,Null,0.0,0.0
536799,17228.0,"['20975', '21098', '22865', '21931', '85099B', '70006', '22867', '22834', '22745', '22746', '22866', '20973', '21930', '20974', '22748', '70007', '22632', '22386']",0,Null,0.0,0.0
536800,14829.0,"['22718', '22969', '22717', '84378', '22379', '22961', '22031', '22726', '22960', '22983', '22727', '22028', '47591D', '47567B', '22716', '22024', '22099', '22730', '22814']",0,Null,0.0,0.0
536802,17412.0,"['22837', '22941', '21464', '22735', '21463', '22179', '21731', '22779']",0,Null,0.0,0.0
536803,14911.0,['22113'],0,Null,0.0,0.0
536804,14031.0,"['22423', '15056BL', '21484', '21745', '48138', '22800', '22798', '22926', '84029G', '22697', '20679', '22801', '37370', '22778', '22777', '22988', '21524', '22326', '22328', '79067', '22365', '84879', '21658', '22065', '84029E']",22699,ROSES REGENCY TEACUP AND SAUCER ,0.7829232995658465,2.3096237337192473
536805,14775.0,"['22408', '22567', '22405', '15036', '20972', '21069', '20971', '22406', '22489', '20974', '22558', '22491', '22321', '37370', '21908', '21788', '85152', '22561', '22492', '20973']",0,Null,0.0,0.0
536806,12971.0,"['82581', '21803', '82580', '82578', '22579']",0,Null,0.0,0.0
536808,17659.0,"['22634', '21259', '22569', '22568', '21481', '22570', '21669', '22423', '21733', '21257', '22846', '84029E']",85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.6730486008836524,1.7162739322533134
536809,15299.0,['84950'],0,Null,0.0,0.0
536810,15299.0,['21833'],0,Null,0.0,0.0
536811,15299.0,['22275'],0,Null,0.0,0.0
536813,15646.0,"['22086', '22042', '37450', '35957', '20668', '22044', '85049A', '17003', '22818', '22816', '22413', '85032D', '72816', '22089', '46000S', '22043', '22910']",0,Null,0.0,0.0
536819,13402.0,"['21063', '22328', '21506', '22898', '72741', '21059', '21519', '21213', '22667', '84375', '22988', '22427', '21975', '20914', '22624', '22625', '22429']",0,Null,0.0,0.0
536821,17757.0,"['21094', '22617', '22502', '21429', '21494', '22631', '21086', '22630', '22197', '22652', '22666', '21080', '21217', '22430', '21239', '22425', '21238', '22867', '22083', '22667', '21240', '21034', '22651']",22629,SPACEBOY LUNCH BOX ,0.6883116883116884,1.3422077922077924
536823,13011.0,"['22508', '82494L', '85014A']",82482,WOODEN PICTURE FRAME WHITE FINISH,0.5770653514180024,1.211837237977805
536824,13798.0,['85123A'],0,Null,0.0,0.0
536830,16754.0,"['84077', '21915']",0,Null,0.0,0.0
536831,16029.0,"['21929', '22207', '21928', '84880']",0,Null,0.0,0.0
536832,16634.0,"['84406B', '21925', '85066', '22763', '21733', '21927', '22863', '71477']",85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.6730486008836524,1.7162739322533134
536833,18239.0,"['22334', '22969', '22578', '71053', '20749', '22595', '84970S', '22785', '22573', '21364', '35961', '21621', '21349', '22186', '22464', '22810', '22144', '22465', '22121', '22141', '22576', '22187', '21352', '85123A', '15060B', '22593', '85014B', '22065', '22910']",22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.6470588235294118,1.65
536834,14576.0,['21111'],0,Null,0.0,0.0
536835,13145.0,['22655'],0,Null,0.0,0.0
536836,18168.0,"['21035', '16161P', '21539', '21157', '21218', '22060', '21843', '22198', '21155', '47559B', '22061', '21231', '22197', '22633', '22180', '22193', '21154', '47567B', '47570B', '21232', '21041', '16156S', '21531', '37449', '21039', '22649']",0,Null,0.0,0.0
536837,14395.0,"['22470', '21754', '85049A', '21500', '20981', '22632', '20972', '22114', '82486', '85214', '21499', '22633', '22171', '16161M', '22144', '20984', '22112', '82483', '21486', '21755', '82482', '22865', '22173', '21980', '85123A', '82494L', '22804']",22469,HEART OF WICKER SMALL,0.5081148564294632,0.7367665418227216
